Groups:
I2C_TC74_Read:Temperature|state[8..0] =, I2C_TC74_Read:Temperature|state[8], I2C_TC74_Read:Temperature|state[7], I2C_TC74_Read:Temperature|state[6], I2C_TC74_Read:Temperature|state[5], I2C_TC74_Read:Temperature|state[4], I2C_TC74_Read:Temperature|state[3], I2C_TC74_Read:Temperature|state[2], I2C_TC74_Read:Temperature|state[1], I2C_TC74_Read:Temperature|state[0],  unsigned decimal
I2C_TC74_Read:Temperature|data_read[7..0] =, I2C_TC74_Read:Temperature|data_read[7], I2C_TC74_Read:Temperature|data_read[6], I2C_TC74_Read:Temperature|data_read[5], I2C_TC74_Read:Temperature|data_read[4], I2C_TC74_Read:Temperature|data_read[3], I2C_TC74_Read:Temperature|data_read[2], I2C_TC74_Read:Temperature|data_read[1], I2C_TC74_Read:Temperature|data_read[0],  unsigned decimal

Data:
time unit: ns, I2C_TC74_Read:Temperature|state[8..0], I2C_TC74_Read:Temperature|state[8], I2C_TC74_Read:Temperature|state[7], I2C_TC74_Read:Temperature|state[6], I2C_TC74_Read:Temperature|state[5], I2C_TC74_Read:Temperature|state[4], I2C_TC74_Read:Temperature|state[3], I2C_TC74_Read:Temperature|state[2], I2C_TC74_Read:Temperature|state[1], I2C_TC74_Read:Temperature|state[0], I2C_TC74_Read:Temperature|data_read[7..0], I2C_TC74_Read:Temperature|data_read[7], I2C_TC74_Read:Temperature|data_read[6], I2C_TC74_Read:Temperature|data_read[5], I2C_TC74_Read:Temperature|data_read[4], I2C_TC74_Read:Temperature|data_read[3], I2C_TC74_Read:Temperature|data_read[2], I2C_TC74_Read:Temperature|data_read[1], I2C_TC74_Read:Temperature|data_read[0], I2C_TC74_Read:Temperature|I2C_SDA, I2C_TC74_Read:Temperature|I2C_SDA_Output, I2C_TC74_Read:Temperature|I2C_SCLK, 
3431, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3432, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3433, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3434, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3435, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3436, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3437, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3438, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3439, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3440, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3441, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3442, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3443, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3444, 24, 0, 0, 0, 0, 1, 1, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3445, 25, 0, 0, 0, 0, 1, 1, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3446, 26, 0, 0, 0, 0, 1, 1, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3447, 27, 0, 0, 0, 0, 1, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3448, 28, 0, 0, 0, 0, 1, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3449, 29, 0, 0, 0, 0, 1, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3450, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3451, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3452, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3453, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3454, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3455, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3456, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3457, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3458, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3459, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3460, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3461, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3462, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3463, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3464, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3465, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3466, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3467, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3468, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3469, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3470, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3471, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3472, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3473, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3474, 33, 0, 0, 0, 1, 0, 0, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3475, 34, 0, 0, 0, 1, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3476, 35, 0, 0, 0, 1, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3477, 36, 0, 0, 0, 1, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3478, 37, 0, 0, 0, 1, 0, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3479, 38, 0, 0, 0, 1, 0, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3480, 39, 0, 0, 0, 1, 0, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3482, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3483, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3484, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3485, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3486, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3487, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3488, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3489, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3490, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3491, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3492, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3493, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3494, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3495, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3496, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3497, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3498, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3499, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3500, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3501, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3502, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3503, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3504, 5, 0, 0, 0, 0, 0, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3505, 6, 0, 0, 0, 0, 0, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3506, 7, 0, 0, 0, 0, 0, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3507, 8, 0, 0, 0, 0, 0, 1, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3508, 10, 0, 0, 0, 0, 0, 1, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3509, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3510, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3511, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3512, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3513, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3514, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3515, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3516, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3517, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3518, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3519, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3520, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3521, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3522, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3523, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3524, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3525, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3526, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3527, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3528, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3529, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3530, 11, 0, 0, 0, 0, 0, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3531, 12, 0, 0, 0, 0, 0, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3532, 13, 0, 0, 0, 0, 0, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3533, 14, 0, 0, 0, 0, 0, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3534, 16, 0, 0, 0, 0, 1, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3535, 17, 0, 0, 0, 0, 1, 0, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3536, 18, 0, 0, 0, 0, 1, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3537, 19, 0, 0, 0, 0, 1, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3538, 20, 0, 0, 0, 0, 1, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3539, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3540, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3541, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3542, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3543, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3544, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3545, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3546, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3547, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3548, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3549, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3550, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3551, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3552, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3553, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3554, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3555, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3556, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3557, 21, 0, 0, 0, 0, 1, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3558, 22, 0, 0, 0, 0, 1, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3559, 23, 0, 0, 0, 0, 1, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3560, 24, 0, 0, 0, 0, 1, 1, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3561, 25, 0, 0, 0, 0, 1, 1, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3562, 26, 0, 0, 0, 0, 1, 1, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3563, 27, 0, 0, 0, 0, 1, 1, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3564, 28, 0, 0, 0, 0, 1, 1, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3565, 29, 0, 0, 0, 0, 1, 1, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3566, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3567, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3568, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3569, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3570, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3571, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3572, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3573, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3574, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3575, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3576, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3577, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3578, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3579, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3580, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3581, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3582, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3583, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3584, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3585, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3586, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3587, 30, 0, 0, 0, 0, 1, 1, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3588, 31, 0, 0, 0, 0, 1, 1, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 
3589, 32, 0, 0, 0, 1, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 
3590, 33, 0, 0, 0, 1, 0, 0, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3591, 34, 0, 0, 0, 1, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3592, 35, 0, 0, 0, 1, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3593, 36, 0, 0, 0, 1, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3594, 37, 0, 0, 0, 1, 0, 0, 1, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3595, 38, 0, 0, 0, 1, 0, 0, 1, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3596, 39, 0, 0, 0, 1, 0, 0, 1, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3598, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3599, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3600, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3601, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3602, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3603, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3604, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3605, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3606, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3607, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3608, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
3609, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3610, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3611, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 
3612, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 
3613, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 
3614, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 
